word	raw_frequency	freq_per_m	zipf	num_letters	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C	num_phonemes
քանզի	34	18.654669153955886	4.270787551104778	5	1	քանի	2.1	4.170672398221511	0.0	0.0	kʰanzi	1	kʰani	2.55	4.170672398221511	0.0	0.0	1	քանի(kʰani)	2.55	4.170672398221511	0.0	0.0	6
ինչու	34	18.654669153955886	4.270787551104778	5	1	ինչով	2.4	3.216429888782186	0.0	0.0	intʃʰu	3	intʃʰ, intʃʰə, intʃʰi	2.5	3.872417811448749	0.8409103182835721	1.0	0		2.75			0.0	6
ոչինչ	33	18.106002414133656	4.257822573940411	5	0		2.7			0.0	votʃʰintʃʰ	0		4.45			0.0	0		4.5			0.0	10
խնդրում	33	18.106002414133656	4.257822573940411	7	1	խնդում	2.6	2.7393086340625232	0.0	0.0	χndɹum	2	χndɹem, χndum	2.55	2.889823631894514	0.1505149978319906	0.0	1	խնդում(χndum)	2.65	2.7393086340625232	0.0	0.0	6
տեր	31	17.00866893448919	4.230670327896796	3	14	մեր, ձեր, վեր, սեր, տեղ, ծեր, տես, տար, տերն, տերը, դեր, բեր, եր, կեր	1.3	3.573810153853408	0.5394761554573786	0.4175824175824176	ter	15	mer, der, tur, ver, ser, teʀ, tser, tes, tar, der, ber, jer, jer, ber, ker	1.25	3.417608071269263	0.5247697421558262	0.4285714285714285	14	մեր(mer), վեր(ver), սեր(ser), տեղ(teʀ), ծեր(tser), տես(tes), տար(tar), դեր(der), դեր(der), բեր(ber), բեր(ber), եր(jer), եր(jer), կեր(ker)	1.3	3.448209640125701	0.463057900820721	0.4835164835164835	3
ասում	31	17.00866893448919	4.230670327896796	5	7	անում, լսում, ատում, ցասում, մասում, ամսում, աճում	1.65	3.119702610017034	0.491708531682731	0.1904761904761904	asum	5	anum, asem, atum, masum, amsum	1.75	3.3229147014194997	0.5337372930730372	0.1	4	անում(anum), ատում(atum), մասում(masum), ամսում(amsum)	1.8	3.230255590898912	0.5596122038598109	0.1666666666666666	4
մինչև	31	17.00866893448919	4.230670327896796	5	1	մինչ	2.6	3.85325198636936	0.0	0.0	mintʃʰev	0		3.05			0.0	0		3.4			0.0	8
այլևս	31	17.00866893448919	4.230670327896796	5	0		2.9			0.0	aɪlevs	0		3.0			0.0	0		3.15			0.0	6
հենց	30	16.46000219466696	4.216429888782185	4	0		2.0			0.0	hentsʰ	0		2.45			0.0	0		2.5			0.0	6
ահա	29	15.911335454844728	4.201706631961479	3	9	ապա, ասա, հա, արա, ահ, ահի, ահն, ահը, ահհ	1.55	3.525875158757641	0.4816391979111853	0.3611111111111111	aha	8	apa, asa, ha, aɹa, ah, ahi, ahə, ahh	1.6	3.5645558175045724	0.4975013731993379	0.3214285714285714	8	ապա(apa), ասա(asa), հա(ha), արա(aɹa), ահ(ah), ահի(ahi), ահը(ahə), ահհ(ahh)	1.6	3.5645558175045724	0.4975013731993379	0.3214285714285714	3
այնտեղ	29	15.911335454844728	4.201706631961479	6	2	այստեղ, այդտեղ	2.5	4.07856782358258	0.3850166800807322	1.0	aɪnteʀ	2	aɪsteʀ, aɪdteʀ	2.5	4.07856782358258	0.3850166800807322	1.0	2	այստեղ(aɪsteʀ), այդտեղ(aɪdteʀ)	2.5	4.07856782358258	0.3850166800807322	1.0	6
օր	28	15.362668715022496	4.186466665404742	2	6	օհ, պր, օրը, դր, օրն, եր	1.7	3.677016968778559	0.5697983519351147	0.2666666666666666	or	7	oh, ov, nor, ur, ar, mor, hor	1.65	3.8178430534624983	0.6344493262884261	0.238095238095238	1	օհ(oh)	1.95	4.510160645704668	0.0	0.0	2
պր	28	15.362668715022496	4.186466665404742	2	4	օր, դր, եր, պար	1.8	3.402128137562059	0.4692179505670954	0.5	pəɹə	1	dəɹə	1.95	3.3413686253904857	0.0	0.0	1	դր(dəɹə)	2.5	3.3413686253904857	0.0	0.0	4
ասել	27	14.814001975200265	4.170672398221511	4	10	անել, լսել, ասեմ, ասեք, արել, հասել, ասես, առել, ասելն, ավել	1.5	3.398761147976124	0.3955760298317347	0.2	asel	8	anel, aselu, asem, aɹel, hasel, ases, arel, avel	1.6	3.4351206860044936	0.3483389014698071	0.25	7	անել(anel), ասեմ(asem), արել(aɹel), հասել(hasel), ասես(ases), առել(arel), ավել(avel)	1.65	3.398202049219158	0.3574498407690293	0.3333333333333333	4
չեն	27	14.814001975200265	4.170672398221511	3	8	չեմ, չես, չեք, թեն, չենք, քեն, դեն, չե	1.6	3.72672818702254	0.5943125497546612	0.3571428571428571	tʃʰen	8	tʃʰe, tʃʰem, tʃʰes, tʃʰer, tʰen, tʃʰei, tʃʰe, tʃʰein	1.6	3.649421886083024	0.7376932772584573	0.5357142857142857	5	չեմ(tʃʰem), չես(tʃʰes), թեն(tʰen), չե(tʃʰe), չե(tʃʰe)	1.75	3.677276915890024	0.79946448437165	0.5	5
քանի	27	14.814001975200265	4.170672398221511	4	11	քանզի, քան, տանի, բանի, անի, քնի, քարի, քոնի, կանի, քաշի, հանի	1.45	3.306550614278603	0.5436544124471664	0.2363636363636363	kʰani	7	kʰanzi, kʰan, kʰəni, kʰaɹi, kʰoni, kani, kʰaʃi	1.65	3.251934886688056	0.5927421110065119	0.0952380952380952	7	քանզի(kʰanzi), քան(kʰan), քնի(kʰəni), քարի(kʰaɹi), քոնի(kʰoni), կանի(kani), քաշի(kʰaʃi)	1.65	3.251934886688056	0.5927421110065119	0.0952380952380952	5
այնքան	27	14.814001975200265	4.170672398221511	6	2	այդքան, այսքան	2.4	3.642398621054467	0.3010299956639812	1.0	aɪnkʰan	2	aɪdkʰan, aɪskʰan	2.6	3.642398621054467	0.3010299956639812	1.0	2	այդքան(aɪdkʰan), այսքան(aɪskʰan)	2.65	3.642398621054467	0.3010299956639812	1.0	7
առաջ	26	14.265335235378032	4.154281982033341	4	1	առատ	1.95	2.7393086340625232	0.0	0.0	aradʒ	0		2.55			0.0	0		2.65			0.0	5
ժամանակ	26	14.265335235378032	4.154281982033341	7	3	ժամանակի, ժամանակն, ժամանակը	2.55	2.939995297838511	0.1419069008497054	1.0	ʒamanak	2	ʒamanaki, ʒamanakə	2.6	2.889823631894514	0.1505149978319906	1.0	2	ժամանակի(ʒamanaki), ժամանակը(ʒamanakə)	2.6	2.889823631894514	0.1505149978319906	1.0	7
ռոմեո	26	14.265335235378032	4.154281982033341	5	1	ռոմեոն	2.85	4.137248642734561	0.0	0.0	romeo	1	romeon	2.85	4.137248642734561	0.0	0.0	1	ռոմեոն(romeon)	2.85	4.137248642734561	0.0	0.0	5
մարդ	26	14.265335235378032	4.154281982033341	4	5	մարդը, մայրդ, արդ, վարդ, մահդ	1.75	3.139308634062523	0.2677148671635185	0.1	mard	6	mardu, mardə, maɪrd, ard, vard, mahd	1.7	3.2023338424597974	0.2821115492458896	0.1333333333333333	5	մարդը(mardə), մայրդ(maɪrd), արդ(ard), վարդ(vard), մահդ(mahd)	1.75	3.139308634062523	0.2677148671635185	0.1	4
չէր	26	14.265335235378032	4.154281982033341	3	4	չէ, չէի, չար, չոր	1.8	3.643558719342748	0.7410507919916562	0.3333333333333333	tʃʰer	8	tʃʰe, tʃʰem, tʃʰes, tʃʰen, tʃʰei, tʃʰar, tʃʰe, tʃʰor	1.65	3.560595847114512	0.7423165548552392	0.5357142857142857	5	չէ(tʃʰe), չէ(tʃʰe), չէի(tʃʰei), չար(tʃʰar), չոր(tʃʰor)	1.9	3.8554662677558142	0.7867301045129215	0.3	5
օրիորդ	25	13.7166684955558	4.137248642734561	6	1	օրիորդը	2.85	2.7393086340625232	0.0	0.0	oɹiord	1	oɹiordə	3.3	2.7393086340625232	0.0	0.0	1	օրիորդը(oɹiordə)	3.4	2.7393086340625232	0.0	0.0	6
ռոմեոն	25	13.7166684955558	4.137248642734561	6	1	ռոմեո	2.85	4.154281982033341	0.0	0.0	romeon	1	romeo	3.2	4.154281982033341	0.0	0.0	1	ռոմեո(romeo)	3.2	4.154281982033341	0.0	0.0	6
սա	25	13.7166684955558	4.137248642734561	2	10	դա, ասա, կա, հա, գա, տա, սև, սրա, բա, մա	1.5	3.5952511457476164	0.6064183691601431	0.4666666666666667	sa	9	da, asa, ka, ha, ɡa, ta, va, ba, ma	1.55	3.590012537380188	0.6390063912879833	0.7777777777777778	8	դա(da), ասա(asa), կա(ka), հա(ha), գա(ɡa), տա(ta), բա(ba), մա(ma)	1.6	3.696350525294896	0.5979969941868564	0.75	2
եղել	25	13.7166684955558	4.137248642734561	4	5	եկել, եղեք, ելել, հեղել, հղել	1.75	3.335762880670437	0.511357574861845	0.2	jeʀel	4	jekel, jelel, heʀel, jeʀev	1.8	3.234876442322415	0.5253264170951127	0.1666666666666666	3	եկել(jekel), ելել(jelel), հեղել(heʀel)	1.85	3.400065711742379	0.508730918139749	0.3333333333333333	5
լինել	25	13.7166684955558	4.137248642734561	5	9	լիներ, լինեն, լինես, լինեի, լինելը, լինեմ, լինեք, լցնել, չլինել	1.55	3.256716750271951	0.3258697670182384	0.4166666666666667	linel	7	liner, linelu, linen, lines, linei, linelə, linem	1.65	3.4654003166564	0.1936798854365443	0.5238095238095238	6	լիներ(liner), լինեն(linen), լինես(lines), լինեի(linei), լինելը(linelə), լինեմ(linem)	1.7	3.4359005992567213	0.1940933995268061	0.6666666666666666	5
աստված	25	13.7166684955558	4.137248642734561	6	1	աստվածն	2.5	2.7393086340625232	0.0	0.0	astvats	0		2.65			0.0	0		2.65			0.0	7
եկել	24	13.168001755733568	4.119519875774129	4	3	եղել, եկեք, ելել	1.85	3.6389653021745296	0.4533978990909433	0.3333333333333333	jekel	2	jeʀel, jelel	1.9	3.588793636230533	0.5484550065040283	1.0	2	եղել(jeʀel), ելել(jelel)	1.9	3.588793636230533	0.5484550065040283	1.0	5
գուցե	24	13.168001755733568	4.119519875774129	5	0		2.65			0.0	ɡutsʰe	0		2.75			0.0	0		2.9			0.0	6
անում	23	12.619335015911334	4.101036470080116	5	13	ասում, գնում, հանում, անուն, ատում, մնում, դնում, քնում, անուշ, տանում, առնում, ջանում, աճում	1.35	3.313254725739456	0.3801786240342747	0.1666666666666666	anum	8	asum, hanum, anun, atum, anuʃ, tanum, anem, arnum	1.6	3.390061969899625	0.3616564217433854	0.1071428571428571	7	ասում(asum), հանում(hanum), անուն(anun), ատում(atum), անուշ(anuʃ), տանում(tanum), առնում(arnum)	1.65	3.4400224470672134	0.3598777926487784	0.1428571428571428	4
կա	23	12.619335015911334	4.101036470080116	2	19	դա, սա, հա, չկա, կան, վկա, գա, տա, կաց, կգա, կար, կտա, եկա, կաղ, կաս, կաք, կապ, բա, մա	1.05	3.411604038927555	0.5450214674937148	0.2807017543859649	ka	13	da, sa, ha, kan, ɡa, ta, kar, kaʀ, kas, va, kap, ba, ma	1.35	3.3527141835226795	0.6195146819248031	0.4871794871794871	12	դա(da), սա(sa), հա(ha), կան(kan), գա(ɡa), տա(ta), կար(kar), կաղ(kaʀ), կաս(kas), կապ(kap), բա(ba), մա(ma)	1.4	3.403831312644359	0.6179103114382677	0.4696969696969697	2
ապա	23	12.619335015911334	4.101036470080116	3	3	ահա, ասա, արա	1.85	4.040410994050581	0.1622145821285844	1.0	apa	4	aha, asa, aɹa, apʰ	1.8	3.8344157177334814	0.3834544817657464	0.5	3	ահա(aha), ասա(asa), արա(aɹa)	1.85	4.040410994050581	0.1622145821285844	1.0	3
ասա	23	12.619335015911334	4.101036470080116	3	7	ահա, սա, ապա, արա, ասաց, ասի, ասած	1.65	3.803219366107445	0.3281251308230808	0.1904761904761904	asa	5	aha, sa, apa, aɹa, asi	1.75	3.9393520526569694	0.2827780287480559	0.3	5	ահա(aha), սա(sa), ապա(apa), արա(aɹa), ասի(asi)	1.75	3.9393520526569694	0.2827780287480559	0.3	3
բոլոր	23	12.619335015911334	4.101036470080116	5	6	բոլորը, բոլորն, բոլորդ, բոսոր, բոլորի, բոլորս	2.1	2.9561469666731868	0.2541928430031587	0.6666666666666666	bolor	3	bolord, bosor, bolors	2.55	2.8396519659505173	0.1419069008497054	0.3333333333333333	3	բոլորդ(bolord), բոսոր(bosor), բոլորս(bolors)	2.55	2.8396519659505173	0.1419069008497054	0.3333333333333333	5
լինի	22	12.070668276089105	4.081731314884729	4	4	կլինի, լինեի, չլինի, գինի	1.8	3.4359964895989137	0.3123596854916368	0.1666666666666666	lini	2	linei, ɡini	1.9	3.278899257086336	0.0624693683041499	0.0	2	լինեի(linei), գինի(ɡini)	1.9	3.278899257086336	0.0624693683041499	0.0	4
որքան	22	12.070668276089105	4.081731314884729	5	2	արքան, որսան	2.1	3.2393086340625232	0.5	0.0	vorkʰan	0		2.85			0.0	0		2.85			0.0	7
երկու	22	12.070668276089105	4.081731314884729	5	0		2.15			0.0	jerku	0		2.05			0.0	0		2.55			0.0	5
առավել	21	11.522001536266872	4.061527928796442	6	0		2.4			0.0	aravel	1	arʃavel	2.3	2.7393086340625232	0.0	0.0	0		2.5			0.0	6
հա	21	11.522001536266872	4.061527928796442	2	11	դա, ահա, սա, կա, գա, տա, հո, հիա, բա, հատ, մա	1.45	3.5381239536186864	0.6116028586257458	0.3818181818181818	ha	12	da, aha, sa, ka, ɡa, ta, ho, hia, va, ba, hat, ma	1.4	3.4715560103223395	0.6258040857789927	0.4242424242424242	11	դա(da), ահա(aha), սա(sa), կա(ka), գա(ɡa), տա(ta), հո(ho), հիա(hia), բա(ba), հատ(hat), մա(ma)	1.45	3.5381239536186864	0.6116028586257458	0.3818181818181818	2
գնա	21	11.522001536266872	4.061527928796442	3	7	մնա, գա, գնամ, գնալ, գնաց, գնաս, գնաք	1.65	3.338326433827447	0.4244136803325594	0.4761904761904761	ɡəna	4	məna, ɡənam, ɡənal, ɡənas	1.8	3.418309469971223	0.4185785001216452	0.5	4	մնա(məna), գնամ(ɡənam), գնալ(ɡənal), գնաս(ɡənas)	1.8	3.418309469971223	0.4185785001216452	0.5	4
տիկին	21	11.522001536266872	4.061527928796442	5	1	տակին	2.25	2.7393086340625232	0.0	0.0	tikin	1	takin	2.45	2.7393086340625232	0.0	0.0	1	տակին(takin)	2.45	2.7393086340625232	0.0	0.0	5
երբեք	21	11.522001536266872	4.061527928796442	5	1	երեք	2.1	3.915399893118205	0.0	0.0	jerbekʰ	0		2.7			0.0	0		2.7			0.0	7
իրենց	21	11.522001536266872	4.061527928796442	5	2	իրեն, իրենը	2.35	3.278899257086336	0.5395906230238126	1.0	iɹentsʰ	0		2.9			0.0	0		2.9			0.0	7
սիրո	20	10.97333479644464	4.040338629726504	4	2	սիրով, սիրտ	1.9	3.088793636230533	0.3494850021680096	0.0	siɹo	1	siɹov	2.2	3.4382786383985424	0.0	0.0	1	սիրով(siɹov)	2.3	3.4382786383985424	0.0	0.0	4
չկա	20	10.97333479644464	4.040338629726504	3	6	կա, վկա, եկա, չկան, չգա, չկար	1.7	3.34214202424934	0.4508810935528271	0.2666666666666666	tʃʰəka	3	tʃʰəkan, tʃʰəɡa, tʃʰəkar	2.55	2.9986923841904045	0.1969974284971864	0.3333333333333333	3	չկան(tʃʰəkan), չգա(tʃʰəɡa), չկար(tʃʰəkar)	2.55	2.9986923841904045	0.1969974284971864	0.3333333333333333	6
հայր	20	10.97333479644464	4.040338629726504	4	9	մայր, վայր, հայրը, համր, հայրս, հայտ, այր, հայց, հայրն	1.55	3.1594877210062067	0.284753229015618	0.1944444444444444	haɪr	5	maɪr, vaɪr, haɪrs, haɪt, aɪr	1.75	3.2797947413516284	0.2315023598718141	0.3	5	մայր(maɪr), վայր(vaɪr), հայրս(haɪrs), հայտ(haɪt), այր(aɪr)	1.75	3.2797947413516284	0.2315023598718141	0.3	4
ջուլիետ	20	10.97333479644464	4.040338629726504	7	5	ջուլիետի, ջուլիետը, ջուլիետդ, ջուլիետս, ջուլիետն	2.95	2.894938884139252	0.198574860594183	1.0	dʒuliet	4	dʒulieti, dʒulietə, dʒulietd, dʒuliets	3.25	2.933846446658434	0.2042571344386253	1.0	4	ջուլիետի(dʒulieti), ջուլիետը(dʒulietə), ջուլիետդ(dʒulietd), ջուլիետս(dʒuliets)	3.4	2.933846446658434	0.2042571344386253	1.0	7
ազնիվ	20	10.97333479644464	4.040338629726504	5	0		2.85			0.0	azniv	0		2.85			0.0	0		2.85			0.0	5
կարծում	20	10.97333479644464	4.040338629726504	7	2	կրծում, կարդում	1.9	2.7393086340625232	0.0	0.0	kartsum	2	kərtsum, kartsem	2.45	2.7393086340625232	0.0	0.0	1	կրծում(kərtsum)	2.55	2.7393086340625232	0.0	0.0	7
սուրբ	20	10.97333479644464	4.040338629726504	5	6	սուրդ, սուր, սուրս, սուրը, նուրբ, սուրա	1.7	2.939995297838511	0.3328011820865795	0.6666666666666666	surb	4	surd, sur, surs, nurb	1.8	3.0403386297265045	0.3686849433244933	0.5	4	սուրդ(surd), սուր(sur), սուրս(surs), նուրբ(nurb)	2.0	3.0403386297265045	0.3686849433244933	0.5	4
կրկին	19	10.424668056622409	4.0180622350153525	5	0		2.0			0.0	kərkin	1	kərvin	2.55	2.7393086340625232	0.0	0.0	0		2.75			0.0	6
փեփփի	19	10.424668056622409	4.0180622350153525	5	1	փեփփին	2.8	2.7393086340625232	0.0	0.0	pʰepʰpʰi	1	pʰepʰpʰin	4.4	2.7393086340625232	0.0	0.0	1	փեփփին(pʰepʰpʰin)	4.4	2.7393086340625232	0.0	0.0	8
դուրս	19	10.424668056622409	4.0180622350153525	5	4	թուրս, դուր, սուրս, դուրը	1.8	2.9778692614223545	0.2385606273598313	0.3333333333333333	durs	3	durə, dur, surs	1.85	3.1313390537477503	0.2916277357585829	0.3333333333333333	2	դուր(dur), սուրս(surs)	1.9	2.9778692614223545	0.2385606273598313	0.0	4
խոսում	19	10.424668056622409	4.0180622350153525	6	5	խոկում, խոստում, հոսում, փոսում, խոսվում	1.75	2.7393086340625232	0.0	0.2	χosum	5	χokum, χostum, hosum, χosem, χosvum	1.75	2.7393086340625232	0.0	0.1	4	խոկում(χokum), խոստում(χostum), հոսում(hosum), խոսվում(χosvum)	1.8	2.7393086340625232	0.0	0.1666666666666666	5
քան	19	10.424668056622409	4.0180622350153525	3	15	բան, քանի, կան, յան, քաջ, տան, քսան, վան, քեն, քար, շան, ժան, քաշ, ման, քարն	1.25	3.341932561177478	0.5500692701039216	0.3047619047619048	kʰan	6	kʰani, kan, kʰen, kʰar, kʰun, kʰaʃ	1.7	3.3312982499566632	0.4898083853871968	0.1333333333333333	5	քանի(kʰani), կան(kan), քեն(kʰen), քար(kʰar), քաշ(kʰaʃ)	1.75	3.3894901740026944	0.5172783632916231	0.1	4
տուն	19	10.424668056622409	4.0180622350153525	4	5	տուր, շուն, բուն, քուն, տունը	1.75	3.240338629726504	0.4158237206789596	0.3	tun	5	tur, tan, ʃun, bun, tunə	1.75	3.335762880670437	0.4137182821372084	0.1	4	տուր(tur), շուն(ʃun), բուն(bun), տունը(tunə)	1.8	3.2903386297265045	0.4512612417980485	0.1666666666666666	3
միթե	19	10.424668056622409	4.0180622350153525	4	0		2.15			0.0	mitʰe	0		2.7			0.0	0		2.8			0.0	5
դրեյվերհավենը	19	10.424668056622409	4.0180622350153525	13	3	դրեյվերհավենի, դրեյվերհավեն, դրեյվերհավենն	6.3	3.3807350627498174	0.1527831053524584	1.0	dəɹejverhavenə	3	dəɹejverhaveni, dəɹejverhaven, dəɹejverhavenən	7.0	3.3807350627498174	0.1527831053524584	0.3333333333333333	3	դրեյվերհավենի(dəɹejverhaveni), դրեյվերհավեն(dəɹejverhaven), դրեյվերհավենն(dəɹejverhavenən)	7.1	3.3807350627498174	0.1527831053524584	0.3333333333333333	14
նրանից	18	9.876001316800176	3.994581139165829	6	4	նրանց, դրանից, նրանցից, սրանից	1.9	3.543679620116	0.5584877740652171	0.1666666666666666	nəɹanitsʰ	3	nəɹantsʰ, dəɹanitsʰ, səɹanitsʰ	2.55	3.652762863893938	0.6068620178821211	0.3333333333333333	3	նրանց(nəɹantsʰ), դրանից(dəɹanitsʰ), սրանից(səɹanitsʰ)	2.6	3.652762863893938	0.6068620178821211	0.3333333333333333	9
պես	18	9.876001316800176	3.994581139165829	3	3	չես, տես, կես	1.85	3.7181465482221534	0.4146090885548435	1.0	pes	3	tes, kes, es	1.85	3.2997223798543858	0.1969974284971864	1.0	2	տես(tes), կես(kes)	1.9	3.4294142549183264	0.0880456295278406	1.0	3
երկար	18	9.876001316800176	3.994581139165829	5	2	եկար, երկիր	1.9	2.889823631894514	0.1505149978319906	0.0	jerkar	2	jekar, jerkir	2.35	2.889823631894514	0.1505149978319906	0.0	2	եկար(jekar), երկիր(jerkir)	2.35	2.889823631894514	0.1505149978319906	0.0	6
ունի	18	9.876001316800176	3.994581139165829	4	3	չունի, ունկ, ունեի	1.85	3.0573894705422986	0.4498342328806766	0.0	uni	3	ani, unk, unei	1.85	2.939995297838511	0.2838138016994109	0.0	2	ունկ(unk), ունեի(unei)	1.9	2.7393086340625232	0.0	0.0	3
դեպի	18	9.876001316800176	3.994581139165829	4	2	դեպք, դեպս	1.9	2.7393086340625232	0.0	1.0	depi	2	devi, deps	1.9	2.7393086340625232	0.0	0.0	1	դեպս(deps)	2.05	2.7393086340625232	0.0	0.0	4
արի	18	9.876001316800176	3.994581139165829	3	18	բարի, տարի, արա, որի, ասի, անի, սրի, ահի, արվի, թրի, արդ, քարի, չարի, արևի, ջրի, կարի, ձրի, ապրի	1.1	3.22154957651156	0.4608600067931181	0.1633986928104575	aɹi	9	baɹi, taɹi, aɹa, asi, ani, ahi, kaɹi, aɹu, apɹi	1.55	3.3775112142407178	0.5696062108238406	0.1944444444444444	8	բարի(baɹi), տարի(taɹi), արա(aɹa), ասի(asi), անի(ani), ահի(ahi), կարի(kaɹi), ապրի(apɹi)	1.6	3.457286536762992	0.5547348205074513	0.2142857142857142	3
