word	raw_frequency	freq_per_m	zipf	num_letters	num_phonemes	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C
орнына	3	2.24382946896036	3.350989847457678	6	6	3	орнында, орнын, орныма	2.35	2.974211924626009	0.1419069008497052	0.0	oɾnənɑ	3	oɾnəndɑ, oɾnən, oɾnəmɑ	2.35	2.974211924626009	0.1419069008497052	0.0	3	орнында(oɾnəndɑ), орнын(oɾnən), орныма(oɾnəmɑ)	2.35	2.974211924626009	0.1419069008497052	0.0
зоодүкен	3	2.24382946896036	3.350989847457678	8	8	0		5.0			0.0	zooduken	0		5.0			0.0	0		5.0			0.0
құдайдан	3	2.24382946896036	3.350989847457678	8	8	0		3.25			0.0	qʊdɑjdɑn	0		3.25			0.0	0		3.25			0.0
аялдама	3	2.24382946896036	3.350989847457678	7	8	0		3.1			0.0	ɑjaɫdɑmɑ	0		3.85			0.0	0		3.9			0.0
дым	3	2.24382946896036	3.350989847457678	3	3	4	тым, дем, зым, ды	1.8	3.461430597321556	0.4579529506786986	0.1666666666666666	dəm	4	təm, dem, zəm, də	1.8	3.461430597321556	0.4579529506786986	0.1666666666666666	4	тым(təm), дем(dem), зым(zəm), ды(də)	1.8	3.461430597321556	0.4579529506786986	0.1666666666666666
қалып	3	2.24382946896036	3.350989847457678	5	5	9	алып, қашып, қалап, қалың, қағып, қатып, малып, талып, қылып	1.55	3.1406908750470763	0.4476674257998282	0.1666666666666666	qɑɫəp	9	ɑɫəp, qɑʃəp, qɑɫɑp, qɑɫəŋ, qɑʀəp, qɑtəp, mɑɫəp, tɑɫəp, qəɫəp	1.55	3.1406908750470763	0.4476674257998282	0.1666666666666666	9	алып(ɑɫəp), қашып(qɑʃəp), қалап(qɑɫɑp), қалың(qɑɫəŋ), қағып(qɑʀəp), қатып(qɑtəp), малып(mɑɫəp), талып(tɑɫəp), қылып(qəɫəp)	1.55	3.1406908750470763	0.4476674257998282	0.1666666666666666
дедім	3	2.24382946896036	3.350989847457678	5	5	2	едім, деді	1.9	3.843628219047325	0.4926383715896467	0.0	dedɪm	2	edɪm, dedɪ	1.9	3.843628219047325	0.4926383715896467	0.0	2	едім(edɪm), деді(dedɪ)	1.9	3.843628219047325	0.4926383715896467	0.0
айтам	3	2.24382946896036	3.350989847457678	5	5	4	айта, қайтам, астам, айтсам	1.8	3.123868592738016	0.2868702342745542	0.0	ɑjtɑm	4	ɑjtɑ, qɑjtɑm, ɑstɑm, ɑjtsɑm	1.8	3.123868592738016	0.2868702342745542	0.0	4	айта(ɑjtɑ), қайтам(qɑjtɑm), астам(ɑstɑm), айтсам(ɑjtsɑm)	1.8	3.123868592738016	0.2868702342745542	0.0
деді	3	2.24382946896036	3.350989847457678	4	4	5	еді, дейді, дедім, деші, демі	1.75	3.4914248762999245	0.6051158087568205	0.1	dedɪ	5	edɪ, dejdɪ, dedɪm, deʃɪ, demɪ	1.75	3.4914248762999245	0.6051158087568205	0.1	5	еді(edɪ), дейді(dejdɪ), дедім(dedɪm), деші(deʃɪ), демі(demɪ)	1.75	3.4914248762999245	0.6051158087568205	0.1
оларда	3	2.24382946896036	3.350989847457678	6	6	3	оларды, оларға, олардан	2.35	3.74689970294693	0.2100536373831696	0.0	oɫɑɾdɑ	3	oɫɑɾdə, oɫɑɾʀɑ, oɫɑɾdɑn	2.35	3.74689970294693	0.2100536373831696	0.0	3	оларды(oɫɑɾdə), оларға(oɫɑɾʀɑ), олардан(oɫɑɾdɑn)	2.35	3.74689970294693	0.2100536373831696	0.0
өкілі	3	2.24382946896036	3.350989847457678	5	5	0		2.7			0.0	ɵkɪlɪ	0		2.75			0.0	0		2.75			0.0
жұмысын	3	2.24382946896036	3.350989847457678	7	7	4	жұмысы, жұмысым, жұмысың, жұмысына	2.3	3.2743835905700065	0.2738636998834178	0.5	ʒʊməsən	4	ʒʊməsə, ʒʊməsəm, ʒʊməsəŋ, ʒʊməsənɑ	2.3	3.2743835905700065	0.2738636998834178	0.5	4	жұмысы(ʒʊməsə), жұмысым(ʒʊməsəm), жұмысың(ʒʊməsəŋ), жұмысына(ʒʊməsənɑ)	2.3	3.2743835905700065	0.2738636998834178	0.5
басына	3	2.24382946896036	3.350989847457678	6	6	3	басында, басынан, басын	2.0	3.074555256514003	0.1419069008497052	0.0	bɑsənɑ	3	bɑsəndɑ, bɑsənɑn, bɑsən	2.0	3.074555256514003	0.1419069008497052	0.0	3	басында(bɑsəndɑ), басынан(bɑsənɑn), басын(bɑsən)	2.0	3.074555256514003	0.1419069008497052	0.0
отырыңыз	3	2.24382946896036	3.350989847457678	8	8	0		2.85			0.0	otəɾəŋəz	0		2.85			0.0	0		2.85			0.0
сенбейсің	3	2.24382946896036	3.350989847457678	9	9	1	сенбейсіз	3.2	2.873868592738016	0.0	0.0	senbejsɪŋ	1	senbejsɪz	3.2	2.873868592738016	0.0	0.0	1	сенбейсіз(senbejsɪz)	3.2	2.873868592738016	0.0	0.0
екеуміздің	3	2.24382946896036	3.350989847457678	10	10	0		4.35			0.0	ekewmɪzdɪŋ	0		4.35			0.0	0		4.35			0.0
күтпеген	3	2.24382946896036	3.350989847457678	8	8	0		3.6			0.0	kutpeɡen	0		3.6			0.0	0		3.6			0.0
та	3	2.24382946896036	3.350989847457678	2	2	11	ба, ма, да, па, ата, таң, ға, тап, тр, ти, те	1.45	3.6702044500335727	0.7331881008210988	0.2545454545454545	tɑ	9	bɑ, mɑ, dɑ, pɑ, ɑtɑ, tɑŋ, ʀɑ, tɑp, te	1.55	3.84716797387703	0.6962651401803294	0.3055555555555556	9	ба(bɑ), ма(mɑ), да(dɑ), па(pɑ), ата(ɑtɑ), таң(tɑŋ), ға(ʀɑ), тап(tɑp), те(te)	1.55	3.84716797387703	0.6962651401803294	0.3055555555555556
жіберген	3	2.24382946896036	3.350989847457678	8	8	0		2.9			0.0	ʒɪbeɾɡen	0		2.9			0.0	0		2.9			0.0
емді	3	2.24382946896036	3.350989847457678	4	4	4	енді, еді, емі, елді	1.8	3.772852819305309	0.7604331761648426	0.6666666666666666	emdɪ	4	endɪ, edɪ, emɪ, eɫdɪ	1.8	3.772852819305309	0.7604331761648426	0.6666666666666666	4	енді(endɪ), еді(edɪ), емі(emɪ), елді(eɫdɪ)	1.8	3.772852819305309	0.7604331761648426	0.6666666666666666
екенсің	3	2.24382946896036	3.350989847457678	7	7	1	екенің	2.5	2.873868592738016	0.0	0.0	ekensɪŋ	1	ekenɪŋ	2.5	2.873868592738016	0.0	0.0	1	екенің(ekenɪŋ)	2.5	2.873868592738016	0.0	0.0
алдын	3	2.24382946896036	3.350989847457678	5	5	6	алтын, алды, алдым, алдық, алсын, алдың	1.7	3.3327991025535	0.3688621175160454	0.4666666666666667	ɑɫdən	6	ɑɫtən, ɑɫdə, ɑɫdəm, ɑɫdəq, ɑɫsən, ɑɫdəŋ	1.7	3.3327991025535	0.3688621175160454	0.4666666666666667	6	алтын(ɑɫtən), алды(ɑɫdə), алдым(ɑɫdəm), алдық(ɑɫdəq), алсын(ɑɫsən), алдың(ɑɫdəŋ)	1.7	3.3327991025535	0.3688621175160454	0.4666666666666667
көрдіңіз	3	2.24382946896036	3.350989847457678	8	8	1	көріңіз	2.65	3.1748985884019967	0.0	0.0	kɵɾdɪŋɪz	1	kɵɾɪŋɪz	2.65	3.1748985884019967	0.0	0.0	1	көріңіз(kɵɾɪŋɪz)	2.65	3.1748985884019967	0.0	0.0
қызды	3	2.24382946896036	3.350989847457678	5	5	2	қыздың, қылды	2.2	3.112429220097847	0.238560627359831	0.0	qəzdə	2	qəzdəŋ, qəɫdə	2.25	3.112429220097847	0.238560627359831	0.0	2	қыздың(qəzdəŋ), қылды(qəɫdə)	2.25	3.112429220097847	0.238560627359831	0.0
дедіңіз	3	2.24382946896036	3.350989847457678	7	7	1	едіңіз	2.55	3.5728385970740346	0.0	0.0	dedɪŋɪz	1	edɪŋɪz	2.55	3.5728385970740346	0.0	0.0	1	едіңіз(edɪŋɪz)	2.55	3.5728385970740346	0.0	0.0
шотландық	3	2.24382946896036	3.350989847457678	9	9	0		3.8			0.0	ʃotɫɑndəq	0		4.0			0.0	0		4.0			0.0
теңіз	3	2.24382946896036	3.350989847457678	5	5	1	деңіз	2.6	2.873868592738016	0.0	0.0	teŋɪz	1	deŋɪz	2.6	2.873868592738016	0.0	0.0	1	деңіз(deŋɪz)	2.6	2.873868592738016	0.0	0.0
шықты	3	2.24382946896036	3.350989847457678	5	5	3	шықтым, шықтық, мықты	2.4	3.032909010977903	0.2249171164403381	0.3333333333333333	ʃəqtə	3	ʃəqtəm, ʃəqtəq, məqtə	2.4	3.032909010977903	0.2249171164403381	0.3333333333333333	3	шықтым(ʃəqtəm), шықтық(ʃəqtəq), мықты(məqtə)	2.4	3.032909010977903	0.2249171164403381	0.3333333333333333
айтқанымды	3	2.24382946896036	3.350989847457678	10	10	0		3.65			0.0	ɑjtqɑnəmdə	0		3.65			0.0	0		3.65			0.0
емеспін	3	2.24382946896036	3.350989847457678	7	7	2	емеспіз, емспін	2.7	3.0243835905700065	0.1505149978319904	0.0	emespɪn	2	emespɪz, emspɪn	2.75	3.0243835905700065	0.1505149978319904	0.0	2	емеспіз(emespɪz), емспін(emspɪn)	2.75	3.0243835905700065	0.1505149978319904	0.0
отырып	3	2.24382946896036	3.350989847457678	6	6	0		2.3			0.0	otəɾəp	0		2.3			0.0	0		2.3			0.0
туалет	3	2.24382946896036	3.350989847457678	6	6	0		3.2			0.0	twɑlet	0		3.3			0.0	0		3.3			0.0
ағылшынша	3	2.24382946896036	3.350989847457678	9	9	0		4.45			0.0	ɑʀəɫʃənʃɑ	0		4.45			0.0	0		4.45			0.0
бастап	3	2.24382946896036	3.350989847457678	6	6	2	тастап, бастау	2.0	3.0243835905700065	0.1505149978319904	0.0	bɑstɑp	2	tɑstɑp, bɑstɑw	2.0	3.0243835905700065	0.1505149978319904	0.0	2	тастап(tɑstɑp), бастау(bɑstɑw)	2.0	3.0243835905700065	0.1505149978319904	0.0
алдында	3	2.24382946896036	3.350989847457678	7	7	1	алдыңда	2.6	2.873868592738016	0.0	0.0	ɑɫdəndɑ	1	ɑɫdəŋdɑ	2.6	2.873868592738016	0.0	0.0	1	алдыңда(ɑɫdəŋdɑ)	2.6	2.873868592738016	0.0	0.0
тоқтама	3	2.24382946896036	3.350989847457678	7	7	1	тоқтамай	2.65	3.350989847457678	0.0	0.0	toqtɑmɑ	1	toqtɑmɑj	2.65	3.350989847457678	0.0	0.0	1	тоқтамай(toqtɑmɑj)	2.65	3.350989847457678	0.0	0.0
барда	3	2.24382946896036	3.350989847457678	5	5	4	бара, барма, қарда, барды	1.8	3.099641089486002	0.3910494353191906	0.1666666666666666	bɑɾdɑ	4	bɑɾɑ, bɑɾmɑ, qɑɾdɑ, bɑɾdə	1.8	3.099641089486002	0.3910494353191906	0.1666666666666666	4	бара(bɑɾɑ), барма(bɑɾmɑ), қарда(qɑɾdɑ), барды(bɑɾdə)	1.8	3.099641089486002	0.3910494353191906	0.1666666666666666
тоқтай	3	2.24382946896036	3.350989847457678	6	6	2	тоқтат, тоқта	2.35	3.4619142222658565	0.1109243748081783	1.0	toqtɑj	2	toqtɑt, toqtɑ	2.35	3.4619142222658565	0.1109243748081783	1.0	2	тоқтат(toqtɑt), тоқта(toqtɑ)	2.35	3.4619142222658565	0.1109243748081783	1.0
бірінші	3	2.24382946896036	3.350989847457678	7	7	0		2.9			0.0	bɪɾɪnʃɪ	0		2.9			0.0	0		2.9			0.0
адамдарға	3	2.24382946896036	3.350989847457678	9	9	0		3.2			0.0	ɑdɑmdɑɾʀɑ	0		3.2			0.0	0		3.2			0.0
табады	3	2.24382946896036	3.350989847457678	6	6	0		2.15			0.0	tɑbɑdə	0		2.15			0.0	0		2.15			0.0
қолым	3	2.24382946896036	3.350989847457678	5	5	2	қолы, қолын	1.9	3.3254135862339878	0.1505149978319906	1.0	qoɫəm	2	qoɫə, qoɫən	1.9	3.3254135862339878	0.1505149978319906	1.0	2	қолы(qoɫə), қолын(qoɫən)	1.9	3.3254135862339878	0.1505149978319906	1.0
мыналарды	3	2.24382946896036	3.350989847457678	9	9	0		3.75			0.0	mənɑɫɑɾdə	0		3.75			0.0	0		3.75			0.0
сенбеймін	3	2.24382946896036	3.350989847457678	9	9	1	сенбейтін	3.0	2.873868592738016	0.0	0.0	senbejmɪn	1	senbejtɪn	3.0	2.873868592738016	0.0	0.0	1	сенбейтін(senbejtɪn)	3.0	2.873868592738016	0.0	0.0
машина	3	2.24382946896036	3.350989847457678	6	7	1	машинам	2.7	2.873868592738016	0.0	0.0	mɑʃəjnɑ	1	mɑʃəjnɑm	2.85	2.873868592738016	0.0	0.0	1	машинам(mɑʃəjnɑm)	2.85	2.873868592738016	0.0	0.0
нәрсені	3	2.24382946896036	3.350989847457678	7	7	1	нәрсесі	3.25	2.873868592738016	0.0	0.0	næɾsenɪ	1	næɾsesɪ	3.25	2.873868592738016	0.0	0.0	1	нәрсесі(næɾsesɪ)	3.25	2.873868592738016	0.0	0.0
түсас	3	2.24382946896036	3.350989847457678	5	5	0		2.7			0.0	tusɑs	0		2.7			0.0	0		2.7			0.0
жолы	3	2.24382946896036	3.350989847457678	4	4	6	жол, қолы, жолың, жолды, жылы, толы	1.7	3.154075465633948	0.3129215317541579	0.0666666666666666	ʒoɫə	6	ʒoɫ, qoɫə, ʒoɫəŋ, ʒoɫdə, ʒəɫə, toɫə	1.7	3.154075465633948	0.3129215317541579	0.0666666666666666	6	жол(ʒoɫ), қолы(qoɫə), жолың(ʒoɫəŋ), жолды(ʒoɫdə), жылы(ʒəɫə), толы(toɫə)	1.7	3.154075465633948	0.3129215317541579	0.0666666666666666
тыңда	3	2.24382946896036	3.350989847457678	5	5	1	тыңдап	2.55	2.873868592738016	0.0	0.0	təŋdɑ	1	təŋdɑp	2.55	2.873868592738016	0.0	0.0	1	тыңдап(təŋdɑp)	2.55	2.873868592738016	0.0	0.0
алдым	3	2.24382946896036	3.350989847457678	5	5	5	қалдым, алды, алдын, алдық, алдың	1.75	3.4027563106315832	0.3114673938597991	0.6	ɑɫdəm	5	qɑɫdəm, ɑɫdə, ɑɫdən, ɑɫdəq, ɑɫdəŋ	1.75	3.4027563106315832	0.3114673938597991	0.6	5	қалдым(qɑɫdəm), алды(ɑɫdə), алдын(ɑɫdən), алдық(ɑɫdəq), алдың(ɑɫdəŋ)	1.75	3.4027563106315832	0.3114673938597991	0.6
белгілі	3	2.24382946896036	3.350989847457678	7	7	0		3.3			0.0	beɫɡɪlɪ	0		3.4			0.0	0		3.4			0.0
құрып	3	2.24382946896036	3.350989847457678	5	5	5	тұрып, құры, қырып, бұрып, құйып	1.75	2.934074591870812	0.1204119982655923	0.1	qʊɾəp	5	tʊɾəp, qʊɾə, qəɾəp, bʊɾəp, qʊjəp	1.75	2.934074591870812	0.1204119982655923	0.1	5	тұрып(tʊɾəp), құры(qʊɾə), қырып(qəɾəp), бұрып(bʊɾəp), құйып(qʊjəp)	1.75	2.934074591870812	0.1204119982655923	0.1
апасын	3	2.24382946896036	3.350989847457678	6	6	2	анасын, апарсын	2.1	3.0243835905700065	0.1505149978319904	0.0	ɑpɑsən	2	ɑnɑsən, ɑpɑɾsən	2.1	3.0243835905700065	0.1505149978319904	0.0	2	анасын(ɑnɑsən), апарсын(ɑpɑɾsən)	2.1	3.0243835905700065	0.1505149978319904	0.0
шықтым	3	2.24382946896036	3.350989847457678	6	6	2	шықты, шықтық	2.6	3.112429220097847	0.238560627359831	1.0	ʃəqtəm	2	ʃəqtə, ʃəqtəq	2.6	3.112429220097847	0.238560627359831	1.0	2	шықты(ʃəqtə), шықтық(ʃəqtəq)	2.6	3.112429220097847	0.238560627359831	1.0
ауылға	3	2.24382946896036	3.350989847457678	6	6	0		2.9			0.0	ɑwəɫʀɑ	0		2.9			0.0	0		2.9			0.0
сөйлесіп	3	2.24382946896036	3.350989847457678	8	8	0		2.9			0.0	sɵjlesɪp	0		2.9			0.0	0		2.9			0.0
автобус	3	2.24382946896036	3.350989847457678	7	7	0		4.65			0.0	ɑvtobws	0		4.7			0.0	0		4.7			0.0
басқаша	3	2.24382946896036	3.350989847457678	7	7	0		2.85			0.0	bɑsqɑʃɑ	0		2.85			0.0	0		2.85			0.0
сақтап	3	2.24382946896036	3.350989847457678	6	6	1	сақтау	2.3	2.873868592738016	0.0	0.0	sɑqtɑp	1	sɑqtɑw	2.3	2.873868592738016	0.0	0.0	1	сақтау(sɑqtɑw)	2.3	2.873868592738016	0.0	0.0
елдің	3	2.24382946896036	3.350989847457678	5	5	5	келдің, едің, еледің, елдік, елді	1.75	3.185129092891473	0.3812147012297278	0.1	eɫdɪŋ	4	keɫdɪŋ, edɪŋ, eɫdɪk, eɫdɪ	1.8	3.262944217929838	0.3890756251918217	0.1666666666666666	4	келдің(keɫdɪŋ), едің(edɪŋ), елдік(eɫdɪk), елді(eɫdɪ)	1.8	3.262944217929838	0.3890756251918217	0.1666666666666666
осындамын	3	2.24382946896036	3.350989847457678	9	9	0		3.55			0.0	osəndɑmən	0		3.55			0.0	0		3.55			0.0
беріңіз	3	2.24382946896036	3.350989847457678	7	7	0		2.25			0.0	beɾɪŋɪz	0		2.25			0.0	0		2.25			0.0
кэмпбел	3	2.24382946896036	3.350989847457678	7	7	0		4.2			0.0	kempbeɫ	0		3.75			0.0	0		4.25			0.0
саламыз	3	2.24382946896036	3.350989847457678	7	7	3	аламыз, саласыз, қаламыз	2.05	2.974211924626009	0.1419069008497052	0.3333333333333333	sɑɫɑməz	3	ɑɫɑməz, sɑɫɑsəz, qɑɫɑməz	2.05	2.974211924626009	0.1419069008497052	0.3333333333333333	3	аламыз(ɑɫɑməz), саласыз(sɑɫɑsəz), қаламыз(qɑɫɑməz)	2.05	2.974211924626009	0.1419069008497052	0.3333333333333333
із	3	2.24382946896036	3.350989847457678	2	2	6	біз, сіз, өз, іс, аз, ізі	1.7	3.967763118928953	0.5762414856148739	0.1333333333333333	ɪz	6	bɪz, sɪz, ɵz, ɪs, ɑz, ɪzɪ	1.7	3.967763118928953	0.5762414856148739	0.1333333333333333	6	біз(bɪz), сіз(sɪz), өз(ɵz), іс(ɪs), аз(ɑz), ізі(ɪzɪ)	1.7	3.967763118928953	0.5762414856148739	0.1333333333333333
өздері	3	2.24382946896036	3.350989847457678	6	6	3	іздері, өздерін, көздері	2.45	2.974211924626009	0.1419069008497052	0.0	ɵzdeɾɪ	3	ɪzdeɾɪ, ɵzdeɾɪn, kɵzdeɾɪ	2.45	2.974211924626009	0.1419069008497052	0.0	3	іздері(ɪzdeɾɪ), өздерін(ɵzdeɾɪn), көздері(kɵzdeɾɪ)	2.45	2.974211924626009	0.1419069008497052	0.0
шет	3	2.24382946896036	3.350989847457678	3	3	6	ше, кет, рет, ет, бет, шеш	1.7	3.3540041914514807	0.4460351203375091	0.4666666666666667	ʃet	6	ʃe, ket, ɾet, et, bet, ʃeʃ	1.7	3.3540041914514807	0.4460351203375091	0.4666666666666667	6	ше(ʃe), кет(ket), рет(ɾet), ет(et), бет(bet), шеш(ʃeʃ)	1.7	3.3540041914514807	0.4460351203375091	0.4666666666666667
жүреді	3	2.24382946896036	3.350989847457678	6	6	3	жүрегі, сүреді, жүрді	2.1	2.8738685927380154	4.440892098500626e-16	0.0	ʒuɾedɪ	3	ʒuɾeɡɪ, suɾedɪ, ʒuɾdɪ	2.1	2.8738685927380154	4.440892098500626e-16	0.0	3	жүрегі(ʒuɾeɡɪ), сүреді(suɾedɪ), жүрді(ʒuɾdɪ)	2.1	2.8738685927380154	4.440892098500626e-16	0.0
батыл	3	2.24382946896036	3.350989847457678	5	5	2	батыс, батып	1.9	3.2629442179298374	0.0880456295278406	1.0	bɑtəɫ	2	bɑtəs, bɑtəp	1.9	3.2629442179298374	0.0880456295278406	1.0	2	батыс(bɑtəs), батып(bɑtəp)	1.9	3.2629442179298374	0.0880456295278406	1.0
драмми	3	2.24382946896036	3.350989847457678	6	7	0		3.9			0.0	dɾɑmməj	0		3.9			0.0	0		3.95			0.0
бетін	3	2.24382946896036	3.350989847457678	5	5	2	бетон, бүтін	1.9	2.873868592738016	0.0	0.0	betɪn	2	beton, butɪn	1.9	2.873868592738016	0.0	0.0	2	бетон(beton), бүтін(butɪn)	1.9	2.873868592738016	0.0	0.0
емханаға	3	2.24382946896036	3.350989847457678	8	8	0		3.95			0.0	emxɑnɑʀɑ	0		4.0			0.0	0		4.0			0.0
тікен	3	2.24382946896036	3.350989847457678	5	5	1	тіке	2.35	3.1748985884019967	0.0	0.0	tɪken	1	tɪke	2.4	3.1748985884019967	0.0	0.0	1	тіке(tɪke)	2.4	3.1748985884019967	0.0	0.0
білесіңбе	3	2.24382946896036	3.350989847457678	9	9	0		3.7			0.0	bɪlesɪŋbe	0		4.0			0.0	0		4.0			0.0
есімімді	3	2.24382946896036	3.350989847457678	8	8	1	есіміңді	3.1	3.350989847457678	0.0	0.0	esɪmɪmdɪ	1	esɪmɪŋdɪ	3.15	3.350989847457678	0.0	0.0	1	есіміңді(esɪmɪŋdɪ)	3.15	3.350989847457678	0.0	0.0
анық	3	2.24382946896036	3.350989847457678	4	4	1	ашық	1.95	3.5728385970740346	0.0	0.0	ɑnəq	1	ɑʃəq	1.95	3.5728385970740346	0.0	0.0	1	ашық(ɑʃəq)	1.95	3.5728385970740346	0.0	0.0
ас	3	2.24382946896036	3.350989847457678	2	2	15	ал, ақ, ай, іс, бас, лас, аз, аш, жас, ау, рас, ап, ад, аса, мас	1.25	3.454923898810629	0.4737252521150548	0.3619047619047619	ɑs	15	ɑɫ, ɑq, ɑj, ɪs, bɑs, ɫɑs, ɑz, ɑʃ, ʒɑs, ɑw, ɾɑs, ɑp, ɑd, ɑsɑ, mɑs	1.25	3.454923898810629	0.4737252521150548	0.3619047619047619	15	ал(ɑɫ), ақ(ɑq), ай(ɑj), іс(ɪs), бас(bɑs), лас(ɫɑs), аз(ɑz), аш(ɑʃ), жас(ʒɑs), ау(ɑw), рас(ɾɑs), ап(ɑp), ад(ɑd), аса(ɑsɑ), мас(mɑs)	1.25	3.454923898810629	0.4737252521150548	0.3619047619047619
президентті	3	2.24382946896036	3.350989847457678	11	12	1	президенттің	4.65	3.1748985884019967	0.0	0.0	pɾezəjdenttɪ	1	pɾezəjdenttɪŋ	5.0	3.1748985884019967	0.0	0.0	1	президенттің(pɾezəjdenttɪŋ)	5.0	3.1748985884019967	0.0	0.0
ұрдым	3	2.24382946896036	3.350989847457678	5	5	0		2.55			0.0	ʊɾdəm	0		2.55			0.0	0		2.55			0.0
кімге	3	2.24382946896036	3.350989847457678	5	5	0		2.3			0.0	kɪmɡe	0		2.3			0.0	0		2.3			0.0
өңсіз	3	2.24382946896036	3.350989847457678	5	5	0		2.9			0.0	ɵŋsɪz	0		2.9			0.0	0		2.9			0.0
таза	3	2.24382946896036	3.350989847457678	4	4	3	таба, жаза, қаза	1.85	3.1332523428658967	0.3668240172900435	0.3333333333333333	tɑzɑ	3	tɑbɑ, ʒɑzɑ, qɑzɑ	1.85	3.1332523428658967	0.3668240172900435	0.3333333333333333	3	таба(tɑbɑ), жаза(ʒɑzɑ), қаза(qɑzɑ)	1.85	3.1332523428658967	0.3668240172900435	0.3333333333333333
қолында	3	2.24382946896036	3.350989847457678	7	7	0		2.6			0.0	qoɫəndɑ	0		2.6			0.0	0		2.6			0.0
дәрігерсің	3	2.24382946896036	3.350989847457678	10	10	2	дәрігерсіз, дәрігердің	2.9	2.873868592738016	0.0	0.0	dæɾɪɡeɾsɪŋ	2	dæɾɪɡeɾsɪz, dæɾɪɡeɾdɪŋ	2.9	2.873868592738016	0.0	0.0	2	дәрігерсіз(dæɾɪɡeɾsɪz), дәрігердің(dæɾɪɡeɾdɪŋ)	2.9	2.873868592738016	0.0	0.0
жүрмін	3	2.24382946896036	3.350989847457678	6	6	0		2.6			0.0	ʒuɾmɪn	0		2.6			0.0	0		2.6			0.0
байланыс	3	2.24382946896036	3.350989847457678	8	8	0		3.25			0.0	bɑjɫɑnəs	0		3.25			0.0	0		3.25			0.0
жарайсың	3	2.24382946896036	3.350989847457678	8	8	2	жасайсың, қарайсың	2.4	2.873868592738016	0.0	0.0	ʒɑɾɑjsəŋ	2	ʒɑsɑjsəŋ, qɑɾɑjsəŋ	2.4	2.873868592738016	0.0	0.0	2	жасайсың(ʒɑsɑjsəŋ), қарайсың(qɑɾɑjsəŋ)	2.4	2.873868592738016	0.0	0.0
үйіңе	3	2.24382946896036	3.350989847457678	5	5	2	үйіне, үйің	2.4	3.1748985884019967	0.0	0.0	ujɪŋe	2	ujɪne, ujɪŋ	2.4	3.1748985884019967	0.0	0.0	2	үйіне(ujɪne), үйің(ujɪŋ)	2.4	3.1748985884019967	0.0	0.0
сендердің	3	2.24382946896036	3.350989847457678	9	9	1	сендерді	3.2	3.1748985884019967	0.0	0.0	sendeɾdɪŋ	1	sendeɾdɪ	3.2	3.1748985884019967	0.0	0.0	1	сендерді(sendeɾdɪ)	3.2	3.1748985884019967	0.0	0.0
кешкі	3	2.24382946896036	3.350989847457678	5	5	2	кешке, ешкі	1.9	2.873868592738016	0.0	0.0	keʃkɪ	2	keʃke, eʃkɪ	1.9	2.873868592738016	0.0	0.0	2	кешке(keʃke), ешкі(eʃkɪ)	1.9	2.873868592738016	0.0	0.0
